"song_key","total_ms_played","total_minutes_played","total_hours_played","play_count"
"Playboi Carti - ILoveUIHateU","3270975","54.51625","0.9086041666666668","140"
"YG - Go Loko (feat. Tyga, Jon Z)","3268246","54.47076666666667","0.9078461111111112","76"
"Jordan Adetunji - KEHLANI (REMIX) [feat. Kehlani]","3267377","54.45628333333333","0.9076047222222222","27"
"BTS - Best Of Me","3264323","54.40538333333333","0.9067563888888888","60"
"DJ LZIN - MTG - INSURDECEDORA 3.0 (Sped Up)","3259432","54.32386666666667","0.9053977777777776","163"
"Rich Nd Blind - Reload","3257615","54.29358333333333","0.9048930555555555","27"
"SUNMI - Gashina","3256811","54.28018333333333","0.9046697222222222","49"
"BTS - MIC Drop (Steve Aoki Remix) (Full Length Edition)","3253509","54.22515","0.9037525","31"
"YK Osiris - Worth It","3248674","54.14456666666667","0.9024094444444444","153"
"Tesher - Jalebi Baby","3245541","54.09235","0.9015391666666668","36"
"Drake - Not You Too (feat. Chris Brown)","3235066","53.917766666666665","0.8986294444444444","63"
"Kyary Pamyu Pamyu - PONPONPON","3223302","53.7217","0.8953616666666666","40"
"ELO - OSAKA (From GRADATION Vol.4)","3218542","53.64236666666667","0.8940394444444445","58"
"Wu-Tang Clan - C.R.E.A.M. (Cash Rules Everything Around Me)","3198320","53.30533333333333","0.8884222222222221","97"
"Samuel Kim - Tengen Uzui Theme - Cover","3188825","53.147083333333335","0.8857847222222223","48"
"Jhelisa - Friendly Pressure - Into The Sunshine Edit","3186173","53.10288333333333","0.8850480555555555","35"
"The Rolling Stones - Paint It, Black","3181370","53.02283333333333","0.8837138888888888","58"
"Men At Work - Who Can It Be Now?","3168129","52.80215","0.8800358333333332","86"
"Lil Scrappy - Money in the Bank (feat. Young Buck)","3160246","52.670766666666665","0.8778461111111111","55"
"Drake - Jumpman","3159326","52.655433333333335","0.8775905555555555","76"
"Rihanna - We Found Love","3154222","52.570366666666665","0.8761727777777778","59"
"Trippie Redd - Love Scars 3","3144650","52.410833333333336","0.8735138888888889","102"
"LOVELI LORI - Love For You","3137155","52.285916666666665","0.8714319444444444","47"
"Bertha Tillman - Oh My Angel","3137096","52.284933333333335","0.8714155555555556","76"
"10cc - I'm Not In Love","3136768","52.279466666666664","0.8713244444444445","34"
"Snoop Dogg - Signs","3133070","52.21783333333333","0.8702972222222222","57"
"Russ Millions - Reggae & Calypso (Russ Millions x Buni x YV)","3132947","52.215783333333334","0.8702630555555556","52"
"Post Malone - Better Now","3114669","51.91115","0.8651858333333333","107"
"Freddie Dredd - Who Is Freddie Dredd?","3110427","51.84045","0.8640074999999999","79"
"Men I Trust - Say, Can You Hear","3109784","51.82973333333333","0.8638288888888889","139"
"Luci4 - BodyPartz - Slowed","3103903","51.731716666666664","0.8621952777777777","60"
"Freddie Dredd - All Alone","3098386","51.63976666666667","0.8606627777777778","52"
"A$AP Rocky - I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino)","3093298","51.554966666666665","0.8592494444444444","103"
"Rihanna - Rude Boy","3091245","51.52075","0.8586791666666667","69"
"Junko Ohashi - テレフォン・ナンバー","3081866","51.36443333333333","0.8560738888888888","50"
"j-hope - Hope World","3077732","51.29553333333333","0.8549255555555555","50"
"Arctic Monkeys - R U Mine?","3075729","51.26215","0.8543691666666666","53"
"Kendrick Lamar - Compton","3062826","51.0471","0.850785","116"
"21 Savage - Rich Nigga Shit (feat. Young Thug)","3060897","51.01495","0.8502491666666666","100"
"Roy Woods - Drama (feat. Drake)","3044285","50.738083333333336","0.8456347222222222","57"
"Ari Abdul - BABYDOLL (Speed)","3036956","50.61593333333333","0.8435988888888889","52"
"밀릭 - PARADISE","3035321","50.588683333333336","0.8431447222222223","55"
"Katozai - Bml","3029068","50.48446666666667","0.8414077777777779","30"
"Kendrick Lamar - Swimming Pools (Drank) - Extended Version","3026883","50.44805","0.8408008333333333","28"
"Ralph Castelli - Rare","3024323","50.40538333333333","0.8400897222222222","248"
"J Hus - Lean & Bop","3022248","50.3708","0.8395133333333333","55"
"Delorme & Co - Divine Morning","3015437","50.25728333333333","0.8376213888888889","20"
"Lil Uzi Vert - The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix","3001979","50.032983333333334","0.8338830555555555","20"
"iKON - KILLING ME","2998354","49.972566666666665","0.832876111111111","33"
"Shakira - Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)","2995282","49.921366666666664","0.8320227777777778","17"
"6ix9ine - BILLY","2991612","49.8602","0.8310033333333333","165"
"Higher Brothers - Made In China","2986010","49.76683333333333","0.8294472222222222","130"
"Wiz Khalifa - The Thrill","2982846","49.7141","0.8285683333333334","65"
"Madvillain - All Caps","2981760","49.696","0.8282666666666666","188"
"Tommy Richman - Star Girl","2976293","49.60488333333333","0.8267480555555555","235"
"TOMORROW X TOGETHER - CROWN","2976257","49.604283333333335","0.8267380555555556","33"
"Yeat - The Bell","2972073","49.53455","0.8255758333333334","89"
"Joey Bada$$ - Brand New 911","2969919","49.49865","0.8249774999999999","111"
"MAXIMUM THE HORMONE - What's up, people?!","2969462","49.491033333333334","0.8248505555555555","29"
"Justin Timberlake - Mirrors","2955957","49.26595","0.8210991666666666","31"
"Kanye West - Spaceship","2943630","49.0605","0.8176749999999999","102"
"Linked Horizon - Shokei to Shikabane no Michi - TV Size","2938822","48.98036666666667","0.8163394444444445","44"
"INTERWORLD - METAMORPHOSIS - Sped Up","2938397","48.973283333333335","0.816221388888889","52"
"PinkPantheress - Break It Off - Bonus","2922976","48.71626666666667","0.8119377777777779","140"
"Yung Gravy - Whip A Tesla","2921384","48.689733333333336","0.8114955555555556","25"
"ITZY - 달라달라 (DALLA DALLA)","2921167","48.68611666666666","0.8114352777777777","36"
"C2d - With My Hoe!","2916471","48.60785","0.8101308333333334","62"
"Supergrass - Alright","2915908","48.59846666666667","0.8099744444444444","165"
"Freddie Dredd - Limbo","2899670","48.32783333333333","0.8054638888888889","29"
"La Caution - Thé à la menthe (The Lazer Dance Version) [Instrumental]","2887017","48.11695","0.8019491666666667","41"
"Shaggy - Mr Boombastic","2884676","48.077933333333334","0.8012988888888889","170"
"BIGBANG - SOBER","2882205","48.03675","0.8006125","64"
"BT Movements - Pluto","2858738","47.645633333333336","0.794093888888889","20"
"Bryson Tiller - Exchange","2849214","47.4869","0.7914483333333333","138"
"TV Girl - Cigarettes out the Window","2845381","47.42301666666667","0.7903836111111111","121"
"Vanessa Paradis - La Seine (from """"A Monster in Paris"""")","2844382","47.40636666666666","0.7901061111111111","14"
"Capital Cities - Safe and Sound","2843547","47.39245","0.7898741666666667","116"
"NCT 127 - Superhuman","2842859","47.38098333333333","0.7896830555555555","26"
"Tyler, The Creator - ARE WE STILL FRIENDS?","2838873","47.31455","0.7885758333333333","81"
"Kevin Ross - Complete Intro (Until It's Done)","2827392","47.1232","0.7853866666666666","82"
"BIGBANG - Fantastic Baby","2821369","47.022816666666664","0.783713611111111","37"
"Moe Shop - Notice","2817458","46.957633333333334","0.7826272222222223","85"
"Dave - Thiago Silva","2812515","46.87525","0.7812541666666667","102"
"Riton - Fake ID","2809345","46.82241666666667","0.7803736111111111","27"
"The Neighbourhood - Sweater Weather","2783494","46.39156666666667","0.7731927777777778","51"
"Phil Collins - In The Air Tonight - 2015 Remastered","2782080","46.368","0.7728","39"
"Steel Banglez - Fashion Week (feat. AJ Tracey & MoStack)","2779694","46.32823333333333","0.7721372222222221","86"
"Outkast - So Fresh, So Clean","2778665","46.311083333333336","0.7718513888888889","76"
"Lil Tanz - Leo","2778192","46.3032","0.77172","27"
"Ali Gatie - What If I Told You That I Love You","2778159","46.30265","0.7717108333333333","72"
"Caps - Soniyeh","2777061","46.28435","0.7714058333333333","72"
"Summer Walker - Deep","2775411","46.25685","0.7709475","153"
"Paramore - Hard Times","2772365","46.20608333333333","0.7701013888888889","51"
"Jon B. - Calling On You","2768658","46.1443","0.7690716666666667","27"
"PENOMECO - Tempo (Feat. Sik-K)","2766179","46.102983333333334","0.7683830555555555","47"
"Central Cee - Little Bit of This","2761701","46.02835","0.7671391666666667","35"
"Caramella Girls - Caramelldansen","2751193","45.85321666666667","0.7642202777777778","22"
"Desiigner - Panda","2746407","45.77345","0.7628908333333333","32"
"Travis Scott - CAN'T SAY","2742740","45.71233333333333","0.7618722222222222","121"
"GSoul - Tequila (feat. Hoody)","2737543","45.62571666666667","0.7604286111111112","87"
"Lil Uzi Vert - Canadian Goose","2736092","45.601533333333336","0.7600255555555556","37"
"NLE Choppa - Shotta Flow (feat. Blueface) [Remix]","2735585","45.59308333333333","0.7598847222222223","29"
"Ghostemane - Mercury: Retrograde","2703922","45.06536666666667","0.7510894444444445","32"
"Eazy-E - Boyz-N-The-Hood","2692886","44.881433333333334","0.7480238888888889","118"
"Bastille - Good Grief","2687565","44.79275","0.7465458333333334","57"
"Chrishan - Sin City","2679225","44.65375","0.7442291666666667","22"
"Sam Kim - It's You (Feat. ZICO)","2673705","44.56175","0.7426958333333334","106"
"Rihanna - Shut Up And Drive","2663416","44.39026666666667","0.7398377777777778","33"
"mzpb - Cudi Kid","2656128","44.2688","0.7378133333333333","23"
"Harmless - Swing Lynn","2648089","44.134816666666666","0.7355802777777778","82"
"Vanessa Paradis - La Seine And I","2647836","44.1306","0.73551","29"
"Frou Frou - A New Kind Of Love - Demo","2644448","44.074133333333336","0.7345688888888889","92"
"Saint Motel - My Type","2639307","43.98845","0.7331408333333334","43"
"The Kid LAROI - NIGHTS LIKE THIS","2638098","43.9683","0.732805","149"
"Jamie Freeko - STREETSX VACATION BIBLE SCHOOL","2616339","43.60565","0.7267608333333333","17"
"Travis Scott - KICK OUT","2616224","43.60373333333333","0.7267288888888889","39"
"LMFAO - Sexy And I Know It","2614870","43.58116666666667","0.7263527777777778","28"
"BTS - Outro: Her","2612694","43.5449","0.7257483333333333","28"
"BTS - Trivia 轉 : Seesaw","2610752","43.51253333333333","0.7252088888888888","39"
"Dreamville - Under The Sun (with J. Cole & Lute feat. DaBaby)","2608854","43.4809","0.7246816666666667","188"
"Mary J. Blige - Family Affair","2605932","43.4322","0.72387","65"
"Black Stone Cherry - Lonely Train","2603749","43.39581666666667","0.7232636111111111","47"
"Lil Wayne - 6 Foot 7 Foot","2602554","43.3759","0.7229316666666666","99"
"Freddie Dredd - Murder's That I Do","2597852","43.297533333333334","0.7216255555555555","152"
"Savage Ga$p - Pumpkins Scream In the Dead of Night (feat. shinigami)","2596459","43.274316666666664","0.7212386111111111","38"
"The Little Dippers - Forever - Single Version","2594717","43.24528333333333","0.7207547222222223","45"
"Dj Spraven - Apocalypse Sunlight","2589070","43.15116666666667","0.7191861111111112","22"
"Toploader - Dancing in the Moonlight","2581523","43.02538333333333","0.7170897222222222","88"
"TV Girl - Taking What's Not Yours","2580090","43.0015","0.7166916666666666","69"
